time="2026-03-12T01:18:58Z" level=warning msg="The \"SIGNAL_VERIFICATION_CODE\" variable is not set. Defaulting to a blank string."
redis-1  | 2026-03-12T01:16:06.639883033Z 1:M 12 Mar 2026 01:16:06.639 - Client closed connection id=156 addr=127.0.0.1:41786 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:11.396292072Z 1:M 12 Mar 2026 01:19:11.396 - Accepted 127.0.0.1:56774
redis-1  | 2026-03-12T01:19:11.397818998Z 1:M 12 Mar 2026 01:19:11.397 - Client closed connection id=192 addr=127.0.0.1:56774 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:13.606157046Z 1:M 12 Mar 2026 01:19:13.606 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:19:16.566332338Z 1:M 12 Mar 2026 01:19:16.566 - Accepted 127.0.0.1:56778
redis-1  | 2026-03-12T01:19:16.567730936Z 1:M 12 Mar 2026 01:19:16.567 - Client closed connection id=193 addr=127.0.0.1:56778 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:18.656572391Z 1:M 12 Mar 2026 01:19:18.656 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:19:21.639934224Z 1:M 12 Mar 2026 01:19:21.639 - Accepted 127.0.0.1:59350
redis-1  | 2026-03-12T01:19:21.640635952Z 1:M 12 Mar 2026 01:19:21.640 - Client closed connection id=194 addr=127.0.0.1:59350 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:23.758802187Z 1:M 12 Mar 2026 01:19:23.758 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:19:26.698997872Z 1:M 12 Mar 2026 01:19:26.698 - Accepted 127.0.0.1:59364
redis-1  | 2026-03-12T01:19:26.700866979Z 1:M 12 Mar 2026 01:19:26.700 - Client closed connection id=195 addr=127.0.0.1:59364 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:28.800964723Z 1:M 12 Mar 2026 01:19:28.800 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:19:31.858597266Z 1:M 12 Mar 2026 01:19:31.858 - Accepted 127.0.0.1:38898
redis-1  | 2026-03-12T01:19:31.864806833Z 1:M 12 Mar 2026 01:19:31.864 - Client closed connection id=196 addr=127.0.0.1:38898 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=7 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:33.961249017Z 1:M 12 Mar 2026 01:19:33.961 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:19:37.264032115Z 1:M 12 Mar 2026 01:19:37.237 - Accepted 127.0.0.1:38914
redis-1  | 2026-03-12T01:19:37.264083382Z 1:M 12 Mar 2026 01:19:37.237 - Client closed connection id=197 addr=127.0.0.1:38914 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:39.007393051Z 1:M 12 Mar 2026 01:19:39.006 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:19:42.337049829Z 1:M 12 Mar 2026 01:19:42.336 - Accepted 127.0.0.1:58570
redis-1  | 2026-03-12T01:19:42.338162737Z 1:M 12 Mar 2026 01:19:42.337 - Client closed connection id=198 addr=127.0.0.1:58570 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:44.046576891Z 1:M 12 Mar 2026 01:19:44.046 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:19:47.496135467Z 1:M 12 Mar 2026 01:19:47.496 - Accepted 127.0.0.1:58586
redis-1  | 2026-03-12T01:19:47.497817990Z 1:M 12 Mar 2026 01:19:47.497 - Client closed connection id=199 addr=127.0.0.1:58586 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:49.138558104Z 1:M 12 Mar 2026 01:19:49.138 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:19:52.576689720Z 1:M 12 Mar 2026 01:19:52.576 - Accepted 127.0.0.1:45820
redis-1  | 2026-03-12T01:19:52.578505168Z 1:M 12 Mar 2026 01:19:52.578 - Client closed connection id=200 addr=127.0.0.1:45820 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:54.208954035Z 1:M 12 Mar 2026 01:19:54.208 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:19:57.767738006Z 1:M 12 Mar 2026 01:19:57.767 - Accepted 127.0.0.1:45824
redis-1  | 2026-03-12T01:19:57.769383745Z 1:M 12 Mar 2026 01:19:57.769 - Client closed connection id=201 addr=127.0.0.1:45824 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:19:59.255487153Z 1:M 12 Mar 2026 01:19:59.255 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:02.863066708Z 1:M 12 Mar 2026 01:20:02.862 - Accepted 127.0.0.1:44150
redis-1  | 2026-03-12T01:20:02.864020282Z 1:M 12 Mar 2026 01:20:02.863 - Client closed connection id=202 addr=127.0.0.1:44150 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:04.299939360Z 1:M 12 Mar 2026 01:20:04.299 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:07.927376654Z 1:M 12 Mar 2026 01:20:07.927 - Accepted 127.0.0.1:44164
redis-1  | 2026-03-12T01:20:07.928738294Z 1:M 12 Mar 2026 01:20:07.928 - Client closed connection id=203 addr=127.0.0.1:44164 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:09.336255000Z 1:M 12 Mar 2026 01:20:09.336 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:12.988783163Z 1:M 12 Mar 2026 01:20:12.988 - Accepted 127.0.0.1:36728
redis-1  | 2026-03-12T01:20:12.990999552Z 1:M 12 Mar 2026 01:20:12.990 - Client closed connection id=204 addr=127.0.0.1:36728 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:14.373622525Z 1:M 12 Mar 2026 01:20:14.373 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:18.052487893Z 1:M 12 Mar 2026 01:20:18.052 - Accepted 127.0.0.1:36732
redis-1  | 2026-03-12T01:20:18.054672862Z 1:M 12 Mar 2026 01:20:18.052 - Client closed connection id=205 addr=127.0.0.1:36732 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:19.408069164Z 1:M 12 Mar 2026 01:20:19.407 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:23.117828803Z 1:M 12 Mar 2026 01:20:23.117 - Accepted 127.0.0.1:47548
redis-1  | 2026-03-12T01:20:23.119613016Z 1:M 12 Mar 2026 01:20:23.118 - Client closed connection id=206 addr=127.0.0.1:47548 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:24.440680847Z 1:M 12 Mar 2026 01:20:24.440 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:28.205137517Z 1:M 12 Mar 2026 01:20:28.205 - Accepted 127.0.0.1:47558
redis-1  | 2026-03-12T01:20:28.207600510Z 1:M 12 Mar 2026 01:20:28.207 - Client closed connection id=207 addr=127.0.0.1:47558 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:29.482038560Z 1:M 12 Mar 2026 01:20:29.481 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:33.299512281Z 1:M 12 Mar 2026 01:20:33.299 - Accepted 127.0.0.1:42178
redis-1  | 2026-03-12T01:20:33.302221138Z 1:M 12 Mar 2026 01:20:33.302 - Client closed connection id=208 addr=127.0.0.1:42178 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:34.521274355Z 1:M 12 Mar 2026 01:20:34.521 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:38.391873383Z 1:M 12 Mar 2026 01:20:38.391 - Accepted 127.0.0.1:42192
redis-1  | 2026-03-12T01:20:38.394139539Z 1:M 12 Mar 2026 01:20:38.394 - Client closed connection id=209 addr=127.0.0.1:42192 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:39.563518878Z 1:M 12 Mar 2026 01:20:39.563 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:43.473100727Z 1:M 12 Mar 2026 01:20:43.472 - Accepted 127.0.0.1:53992
redis-1  | 2026-03-12T01:20:43.474191915Z 1:M 12 Mar 2026 01:20:43.473 - Client closed connection id=210 addr=127.0.0.1:53992 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:44.613241390Z 1:M 12 Mar 2026 01:20:44.613 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:48.540929093Z 1:M 12 Mar 2026 01:20:48.540 - Accepted 127.0.0.1:54004
redis-1  | 2026-03-12T01:20:48.543755462Z 1:M 12 Mar 2026 01:20:48.542 - Client closed connection id=211 addr=127.0.0.1:54004 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=7 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:49.650082143Z 1:M 12 Mar 2026 01:20:49.649 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:53.604150139Z 1:M 12 Mar 2026 01:20:53.604 - Accepted 127.0.0.1:35406
redis-1  | 2026-03-12T01:20:53.605598387Z 1:M 12 Mar 2026 01:20:53.605 - Client closed connection id=212 addr=127.0.0.1:35406 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:54.690095284Z 1:M 12 Mar 2026 01:20:54.689 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:20:58.669582432Z 1:M 12 Mar 2026 01:20:58.669 - Accepted 127.0.0.1:35420
redis-1  | 2026-03-12T01:20:58.671602403Z 1:M 12 Mar 2026 01:20:58.671 - Client closed connection id=213 addr=127.0.0.1:35420 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:20:59.729951849Z 1:M 12 Mar 2026 01:20:59.728 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:03.739655966Z 1:M 12 Mar 2026 01:21:03.739 - Accepted 127.0.0.1:42260
redis-1  | 2026-03-12T01:21:03.740311149Z 1:M 12 Mar 2026 01:21:03.740 - Client closed connection id=214 addr=127.0.0.1:42260 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:04.771375989Z 1:M 12 Mar 2026 01:21:04.771 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:08.800030269Z 1:M 12 Mar 2026 01:21:08.799 - Accepted 127.0.0.1:42262
redis-1  | 2026-03-12T01:21:08.801968749Z 1:M 12 Mar 2026 01:21:08.801 - Client closed connection id=215 addr=127.0.0.1:42262 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:09.806591855Z 1:M 12 Mar 2026 01:21:09.806 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:13.860435772Z 1:M 12 Mar 2026 01:21:13.859 - Accepted 127.0.0.1:37082
redis-1  | 2026-03-12T01:21:13.863156026Z 1:M 12 Mar 2026 01:21:13.862 - Client closed connection id=216 addr=127.0.0.1:37082 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:14.839559878Z 1:M 12 Mar 2026 01:21:14.839 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:18.923953765Z 1:M 12 Mar 2026 01:21:18.923 - Accepted 127.0.0.1:37086
redis-1  | 2026-03-12T01:21:18.926782892Z 1:M 12 Mar 2026 01:21:18.926 - Client closed connection id=217 addr=127.0.0.1:37086 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:19.875154999Z 1:M 12 Mar 2026 01:21:19.874 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:23.983574776Z 1:M 12 Mar 2026 01:21:23.983 - Accepted 127.0.0.1:47030
redis-1  | 2026-03-12T01:21:23.984759665Z 1:M 12 Mar 2026 01:21:23.984 - Client closed connection id=218 addr=127.0.0.1:47030 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:24.909115094Z 1:M 12 Mar 2026 01:21:24.908 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:29.043668769Z 1:M 12 Mar 2026 01:21:29.043 - Accepted 127.0.0.1:47046
redis-1  | 2026-03-12T01:21:29.044978936Z 1:M 12 Mar 2026 01:21:29.044 - Client closed connection id=219 addr=127.0.0.1:47046 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:29.942046602Z 1:M 12 Mar 2026 01:21:29.941 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:34.119617082Z 1:M 12 Mar 2026 01:21:34.119 - Accepted 127.0.0.1:35514
redis-1  | 2026-03-12T01:21:34.120636834Z 1:M 12 Mar 2026 01:21:34.120 - Client closed connection id=220 addr=127.0.0.1:35514 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:34.989517959Z 1:M 12 Mar 2026 01:21:34.989 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:39.182809112Z 1:M 12 Mar 2026 01:21:39.182 - Accepted 127.0.0.1:35518
redis-1  | 2026-03-12T01:21:39.183980451Z 1:M 12 Mar 2026 01:21:39.183 - Client closed connection id=221 addr=127.0.0.1:35518 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:40.027279593Z 1:M 12 Mar 2026 01:21:40.027 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:44.248790125Z 1:M 12 Mar 2026 01:21:44.248 - Accepted 127.0.0.1:49734
redis-1  | 2026-03-12T01:21:44.250642452Z 1:M 12 Mar 2026 01:21:44.250 - Client closed connection id=222 addr=127.0.0.1:49734 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:45.076274662Z 1:M 12 Mar 2026 01:21:45.076 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:49.312906486Z 1:M 12 Mar 2026 01:21:49.312 - Accepted 127.0.0.1:49744
redis-1  | 2026-03-12T01:21:49.314296827Z 1:M 12 Mar 2026 01:21:49.314 - Client closed connection id=223 addr=127.0.0.1:49744 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:50.111146752Z 1:M 12 Mar 2026 01:21:50.110 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:54.371734440Z 1:M 12 Mar 2026 01:21:54.371 - Accepted 127.0.0.1:60422
redis-1  | 2026-03-12T01:21:54.374021281Z 1:M 12 Mar 2026 01:21:54.373 - Client closed connection id=224 addr=127.0.0.1:60422 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:21:55.156821430Z 1:M 12 Mar 2026 01:21:55.156 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:21:59.477884053Z 1:M 12 Mar 2026 01:21:59.477 - Accepted 127.0.0.1:60430
redis-1  | 2026-03-12T01:21:59.478580327Z 1:M 12 Mar 2026 01:21:59.478 - Client closed connection id=225 addr=127.0.0.1:60430 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:22:00.210548693Z 1:M 12 Mar 2026 01:22:00.210 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:22:04.572402399Z 1:M 12 Mar 2026 01:22:04.572 - Accepted 127.0.0.1:57242
redis-1  | 2026-03-12T01:22:04.573556414Z 1:M 12 Mar 2026 01:22:04.573 - Client closed connection id=226 addr=127.0.0.1:57242 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:22:05.252083599Z 1:M 12 Mar 2026 01:22:05.251 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:22:09.651735184Z 1:M 12 Mar 2026 01:22:09.651 - Accepted 127.0.0.1:57252
redis-1  | 2026-03-12T01:22:09.656606522Z 1:M 12 Mar 2026 01:22:09.656 - Client closed connection id=227 addr=127.0.0.1:57252 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:22:10.293060537Z 1:M 12 Mar 2026 01:22:10.292 . 0 clients connected (0 replicas), 998152 bytes in use
